create_date,sido_cd,max_ta,max_wbtemp,max_tafeel,max_ta_cluster,max_wbtemp_cluster,max_tafeel_cluster
2021-07-20,36,32.7,27.4,33.42,1,1,1
2021-07-20,11,31.7,25.6,32.14,1,1,1
2021-07-20,34,33.4,26.5,32.78,1,1,1
2021-07-20,32,33.7,28.6,33.27,1,1,1
2021-07-20,21,31.8,25.4,32.15,1,1,1
2021-07-20,38,33.9,27.0,33.96,1,1,1
2021-07-20,23,31.6,26.1,32.4,2,1,1
2021-07-21,31,34.7,28.2,34.67,3,2,3
2021-07-21,33,35.5,25.1,33.25,1,1,1
2021-07-21,22,32.2,24.0,31.39,1,3,2
2021-07-21,35,34.8,27.5,34.18,1,1,1
2021-07-21,37,33.6,26.7,33.45,1,1,1
2021-07-21,29,33.6,24.4,32.17,1,3,1
2021-07-21,11,35.1,26.4,33.97,1,1,1
2021-07-21,34,35.2,26.4,33.76,1,1,1
2021-07-21,39,31.4,27.7,32.84,2,1,1
2021-07-21,24,34.4,26.1,33.87,1,1,1
2021-07-21,38,34.2,27.6,34.24,1,1,1
2021-07-21,23,33.8,27.2,34.16,1,1,1
2021-07-22,31,34.8,27.7,34.25,1,2,3
2021-07-22,33,34.2,25.7,33.56,1,1,1
2021-07-22,22,31.8,23.3,31.0,1,3,2
2021-07-22,35,34.3,26.4,33.66,1,1,1
2021-07-22,37,32.7,26.7,32.99,1,1,1
2021-07-22,29,32.4,24.6,31.99,2,3,1
2021-07-22,36,34.8,25.6,33.26,1,1,1
2021-07-22,11,35.7,26.0,34.25,1,2,3
2021-07-22,34,34.7,26.2,33.78,1,1,1
2021-07-22,39,33.2,27.6,33.65,1,1,1
2021-07-22,32,35.6,27.2,34.39,1,1,1
2021-07-22,25,33.3,27.1,33.85,1,1,1
2021-07-22,38,33.9,26.6,33.48,1,1,1
2021-07-22,23,33.9,26.5,33.68,1,1,1
2021-07-23,31,34.9,27.7,34.36,3,2,3
2021-07-23,22,32.1,24.1,31.6,2,3,1
2021-07-23,35,34.4,25.8,33.17,1,1,1
2021-07-23,37,34.2,27.2,33.37,1,1,1
2021-07-23,29,34.0,24.3,32.61,1,3,1
2021-07-23,36,33.3,25.6,32.47,1,1,1
2021-07-23,11,35.7,26.6,34.83,1,1,1
2021-07-23,34,34.5,25.6,33.44,1,1,1
2021-07-23,32,35.7,28.0,34.66,1,1,1
2021-07-23,25,34.8,26.8,34.47,1,1,1
2021-07-23,21,31.6,26.1,32.4,2,1,1
2021-07-23,26,29.3,25.7,30.98,2,1,2
2021-07-23,38,33.4,27.9,33.85,1,1,1
2021-07-23,23,32.8,27.2,33.5,1,1,1
2021-07-24,31,35.7,27.7,34.93,1,1,1
2021-07-24,22,32.3,24.2,31.7,1,3,1
2021-07-24,35,33.9,26.4,33.78,1,1,1
2021-07-24,37,33.6,27.3,33.71,1,1,1
2021-07-24,29,33.8,25.5,32.64,1,1,1
2021-07-24,36,34.0,25.6,33.26,1,1,1
2021-07-24,11,36.3,26.8,34.66,1,1,1
2021-07-24,34,34.4,27.0,34.37,1,1,1
2021-07-24,39,32.7,26.9,32.96,2,1,1
2021-07-24,32,36.4,27.8,35.29,1,1,1
2021-07-24,21,31.6,25.6,32.13,2,1,1
2021-07-24,24,32.3,25.1,31.99,2,1,1
2021-07-24,26,30.0,26.0,31.37,2,1,2
2021-07-24,38,33.5,26.9,33.76,1,1,1
2021-07-24,23,34.2,27.5,34.18,1,1,1
2021-07-25,31,35.0,26.8,34.56,1,2,3
2021-07-25,33,33.3,25.8,32.98,1,1,1
2021-07-25,11,35.7,25.7,34.37,1,2,3
2021-07-25,32,35.8,28.1,34.6,1,1,1
2021-07-25,25,33.3,27.1,33.62,1,1,1
2021-07-25,26,31.0,25.7,31.27,2,1,2
2021-07-25,38,33.9,25.9,33.27,1,1,1
2021-07-25,23,33.4,26.1,33.37,1,1,1
2021-07-26,31,34.7,26.1,33.57,1,2,3
2021-07-26,33,34.7,25.7,33.18,1,1,1
2021-07-26,35,34.3,25.6,33.07,1,1,1
2021-07-26,37,33.9,26.9,33.46,1,1,1
2021-07-26,29,33.0,24.1,31.97,1,3,1
2021-07-26,36,33.0,25.6,32.58,1,1,1
2021-07-26,11,35.4,25.5,34.08,1,1,1
2021-07-26,34,34.8,25.5,33.55,1,1,1
2021-07-26,39,30.3,26.3,31.09,2,1,2
2021-07-26,32,34.8,27.9,34.05,1,1,1
2021-07-26,25,34.5,26.2,33.97,1,1,1
2021-07-26,21,30.9,24.6,31.16,2,3,2
2021-07-26,24,32.5,25.3,32.38,2,1,1
2021-07-26,26,31.1,25.7,31.07,2,1,2
2021-07-26,38,33.6,25.9,32.98,1,1,1
2021-07-26,23,32.6,24.7,31.99,1,1,1
2021-07-27,31,34.5,27.7,34.77,3,2,3
2021-07-27,33,35.1,25.8,33.79,1,1,1
2021-07-27,22,33.9,23.3,31.8,1,3,1
2021-07-27,35,34.7,26.1,33.87,1,1,1
2021-07-27,37,34.7,26.9,33.87,1,1,1
2021-07-27,36,34.2,26.0,33.25,1,1,1
2021-07-27,11,35.2,27.1,34.37,3,2,3
2021-07-27,34,35.1,26.3,33.79,1,1,1
2021-07-27,39,32.9,27.2,32.69,1,1,1
2021-07-27,32,36.3,28.6,34.84,1,1,1
2021-07-27,24,33.6,25.0,32.87,1,1,1
2021-07-27,38,35.1,27.8,34.37,1,1,1
2021-07-27,23,33.2,26.9,33.65,1,1,1
2021-07-28,31,34.5,27.6,34.67,1,2,3
2021-07-28,33,34.9,25.8,33.39,1,1,1
2021-07-28,35,34.2,26.7,33.87,1,1,1
2021-07-28,37,34.7,26.0,33.66,1,1,1
2021-07-28,36,33.3,26.4,33.08,1,1,1
2021-07-28,11,34.5,26.7,34.17,3,2,3
2021-07-28,34,34.0,26.5,33.78,1,1,1
2021-07-28,39,33.4,26.3,32.98,1,1,1
2021-07-28,32,35.6,27.4,34.15,1,1,1
2021-07-28,25,36.0,27.0,34.78,1,1,1
2021-07-28,21,31.6,26.3,32.4,2,1,1
2021-07-28,24,33.6,25.9,33.07,1,1,1
2021-07-28,26,31.0,25.7,31.88,2,1,1
2021-07-28,38,35.1,26.9,34.37,1,1,1
2021-07-28,23,32.1,26.8,32.99,1,1,1
2021-07-29,31,33.5,27.7,34.0,1,1,1
2021-07-29,33,34.8,26.2,33.72,1,1,1
2021-07-29,35,33.9,26.0,33.48,1,2,3
2021-07-29,37,34.7,27.5,34.06,1,1,1
2021-07-29,36,33.9,26.1,33.47,1,1,1
2021-07-29,11,33.2,26.9,33.65,1,1,1
2021-07-29,34,34.3,26.7,33.97,1,1,1
2021-07-29,32,33.6,28.2,33.89,1,1,1
2021-07-29,25,35.4,27.2,34.75,1,1,1
2021-07-29,21,31.4,25.9,32.2,2,1,1
2021-07-29,24,34.2,26.0,33.46,1,1,1
2021-07-29,38,33.9,27.6,34.01,1,1,1
2021-07-29,23,31.5,26.1,32.3,2,1,1
2021-07-30,31,34.5,26.7,33.97,1,1,1
2021-07-30,33,36.0,26.0,34.05,1,1,1
2021-07-30,22,35.0,24.6,33.18,1,3,1
2021-07-30,35,33.4,26.3,33.28,1,1,1
2021-07-30,37,36.5,27.8,35.38,1,1,1
2021-07-30,29,33.9,24.5,32.41,1,3,1
2021-07-30,36,33.0,27.2,33.02,1,1,1
2021-07-30,11,35.2,26.0,34.22,1,1,1
2021-07-30,34,33.9,26.3,33.47,1,1,1
2021-07-30,39,29.8,27.5,32.04,2,1,1
2021-07-30,32,35.2,27.2,34.87,1,1,1
2021-07-30,25,36.0,27.0,34.89,1,1,1
2021-07-30,21,30.4,25.9,31.6,2,1,2
2021-07-30,24,33.1,26.4,33.37,1,1,1
2021-07-30,26,33.2,26.2,33.08,1,1,1
2021-07-30,23,33.0,25.4,32.58,1,1,1
2021-07-31,31,35.2,27.7,34.66,1,1,1
2021-07-31,33,34.8,26.7,34.07,1,1,1
2021-07-31,22,36.2,25.4,34.12,1,1,1
2021-07-31,35,34.3,27.7,34.12,1,1,1
2021-07-31,37,36.1,27.5,35.26,1,1,1
2021-07-31,36,34.1,28.3,33.81,1,1,1
2021-07-31,11,34.2,26.9,34.18,1,1,1
2021-07-31,34,33.3,26.7,33.47,1,1,1
2021-07-31,39,29.9,29.1,32.72,2,1,1
2021-07-31,32,35.5,28.2,35.27,1,1,1
2021-07-31,25,35.0,27.0,34.67,1,1,1
2021-07-31,21,29.8,26.6,31.73,2,1,1
2021-07-31,24,33.5,28.3,33.38,1,1,1
2021-07-31,38,35.6,28.7,35.27,1,1,1
2021-07-31,23,30.9,25.6,31.61,2,1,2
2021-08-01,31,31.9,26.7,32.61,1,1,1
2021-08-01,33,33.0,26.9,33.54,1,1,1
2021-08-01,22,32.9,26.3,32.49,1,1,1
2021-08-01,35,32.9,27.1,33.62,1,1,1
2021-08-01,37,34.5,27.6,34.17,1,1,1
2021-08-01,29,30.0,25.4,30.88,2,1,2
2021-08-01,36,34.4,27.4,34.07,1,1,1
2021-08-01,11,28.7,26.1,30.83,2,1,2
2021-08-01,21,32.0,28.0,33.29,1,1,1
2021-08-01,26,32.6,28.2,34.02,1,1,1
2021-08-01,38,35.3,29.1,35.41,3,2,3
2021-08-02,31,28.9,25.7,30.57,2,1,2
2021-08-02,35,31.3,26.5,32.19,2,1,1
2021-08-02,37,33.8,28.1,34.62,1,1,1
2021-08-02,36,32.6,27.1,33.32,2,1,1
2021-08-02,39,30.3,28.8,32.84,2,1,1
2021-08-02,32,34.3,28.0,34.85,1,1,1
2021-08-02,21,32.0,27.5,33.32,1,1,1
2021-08-02,26,32.0,27.9,33.0,2,1,1
2021-08-02,38,34.2,28.8,35.21,1,1,1
2021-08-03,31,31.6,27.6,32.88,1,1,1
2021-08-03,33,32.5,26.3,32.86,1,1,1
2021-08-03,22,32.9,25.2,32.58,1,1,1
2021-08-03,35,32.2,26.4,32.74,2,1,1
2021-08-03,37,34.0,28.3,33.88,1,1,1
2021-08-03,32,33.2,27.6,33.47,1,1,1
2021-08-03,21,31.3,26.1,32.03,2,1,1
2021-08-03,24,31.1,27.3,32.49,2,1,1
